Well_Id	Induction	Rel_Cell_Count	Compound_Id	Ref_Id	RefCpd_Id	Similarity	Induction_Ref	Conc_uM_Ref	Rel_Cell_Count_Ref	Trivial_Name_Ref	Known_Act_Ref	Chiral_Ref	Smiles_Ref
414779:01:03_10.00	7.9	98	414779	246846:02:03_30.00	246846	83.89999999999999	51.1	30.0	95	Loxapine (succinate)	Loxapine Succinate is a D2DR and D4DR inhibitor, serotonergic receptor antagonist and also a dibenzoxazepine anti-psychotic agent.IC50 value: Target: D2DR/D4DR; 5-HT receptorin vitro: In the presence of Loxapine, [3H]ketanserin binds to 5-HT2 receptor in Frontal cortex of brain in human and bovine with ki value of 6.2 nM and 6.6 nM, respectively. Loxapine has the rank order of potency for the various receptors appears to be as follows:5-HT2D4&gt;&gt;&gt;D1&gt;D2 in comparing competition experiments involving the human membranes . Loxapine 0.2 uM, 2 uM and 20 uM reduces IL-1beta secretion by LPS-activated mixed glia cultures after 1 and 3 days of exposure. Loxapine in concentrations of 0.2 uM, 2 uM and 20 uM reduces IL-2 secretion in mixed glia cultures after 1 and 3 days of exposure, and additionally Loxapine decreases IL-1beta and IL-2 secretion in LPS-induced microglia cultures in concentrations of 2 uM, 10 uM and 20 uM .in vivo: Loxapine (5 mg/kg) induces a very significant reduction (more than 50%) of serotonin (S2) receptor density after 4 weeks or 10 weeks of daily injection in the rat. Loxapine (5 mg/kg) does not change dopamine receptor density but greatly reduces serotonin receptor density by 47% in the brain of rats .	False	CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
414779:01:03_10.00	7.9	98	414779	246846:01:05_30.00	246846	83.6	33.0	30.0	100	Loxapine (succinate)	Loxapine Succinate is a D2DR and D4DR inhibitor, serotonergic receptor antagonist and also a dibenzoxazepine anti-psychotic agent.IC50 value: Target: D2DR/D4DR; 5-HT receptorin vitro: In the presence of Loxapine, [3H]ketanserin binds to 5-HT2 receptor in Frontal cortex of brain in human and bovine with ki value of 6.2 nM and 6.6 nM, respectively. Loxapine has the rank order of potency for the various receptors appears to be as follows:5-HT2D4&gt;&gt;&gt;D1&gt;D2 in comparing competition experiments involving the human membranes . Loxapine 0.2 uM, 2 uM and 20 uM reduces IL-1beta secretion by LPS-activated mixed glia cultures after 1 and 3 days of exposure. Loxapine in concentrations of 0.2 uM, 2 uM and 20 uM reduces IL-2 secretion in mixed glia cultures after 1 and 3 days of exposure, and additionally Loxapine decreases IL-1beta and IL-2 secretion in LPS-induced microglia cultures in concentrations of 2 uM, 10 uM and 20 uM .in vivo: Loxapine (5 mg/kg) induces a very significant reduction (more than 50%) of serotonin (S2) receptor density after 4 weeks or 10 weeks of daily injection in the rat. Loxapine (5 mg/kg) does not change dopamine receptor density but greatly reduces serotonin receptor density by 47% in the brain of rats .	False	CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
414801:01:03_10.00	10.5	110	414801	410755:01:03_02.00	410755	80.4	21.2	2.0	99	L755507	L-755,507 is characterized as a potent and selective ß3 adrenergic receptor partial agonist with EC50 of 0.43 nM. It is also recently identified to enhance CRISPR-mediated homology-directed repair (HDR) efficiency in human induced pluripotent stem cells (iPSCs) and other cell types.	True	CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1
414801:01:03_10.00	10.5	110	414801	245387:02:04_30.00	245387	79.7	15.9	30.0	104	Tolnaftate	Tolnaftate (NP-27) is a synthetic thiocarbamate used as an anti-fungal agent. .	False	Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
414801:01:03_10.00	10.5	110	414801	392523:01:09_02.00	392523	78.8	19.7	2.0	99	CP-724714	CP-724714 is a potent, selective and orally active ErbB2 (HER2) tyrosine kinase inhibitor, with an IC50 of 10 nM. CP-724714 displays a marked selectivity against EGFR kinase (IC50=6400 nM). CP-724714 potently inhibits ErbB2 receptor autophosphorylation in intact cells. Antitumor activities.	False	COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1
414801:01:03_10.00	10.5	110	414801	246753:01:04_30.00	246753	78.2	9.8	30.0	91	Danazol	Danazol is a derivative of the synthetic steroid ethisterone, that suppresses the production of gonadotrophins, and has some weak androgenic effects.	True	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
414801:01:03_10.00	10.5	110	414801	407872:02:03_02.00	407872	77.4	13.5	2.0	100	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414801:01:03_10.00	10.5	110	414801	410626:01:03_02.00	410626	76.0	11.2	2.0	98	Nebivolol HCl	Nebivolol HCl selectively inhibits ß1-adrenoceptor with IC50 of 0.8 nM.	True	O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
414801:01:03_10.00	10.5	110	414801	280355:01:03_30.00	280355	75.9	19.3	30.0	100	BRL 15572	potent and selective 5-HT1D serotonin receptor antagonist.	False	OC(CN1CCN(c2cccc(Cl)c2)CC1)C(c1ccccc1)c1ccccc1
414801:01:03_10.00	10.5	110	414801	280670:01:03_30.00	280670	75.9	34.5	30.0	96	LY-367,265	inhibits serotonin reuptake, 5-HT2A serotonin receptor antagonist.	False	O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3
414801:01:03_10.00	10.5	110	414801	280424:01:03_30.00	280424	75.5	17.8	30.0	96	N-(2-[4-(4-Chlorophenyl)piperazin-1-yl]ethyl)-3-methoxybenzamide	selective D4 dopamine receptor agonist.	False	COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1
414801:01:03_10.00	10.5	110	414801	247334:01:04_30.00	247334	74.7	8.6	30.0	97	Levobunolol (hydrochloride)	Levobunolol hydrochloride is a non-selective beta blocker. It is used topically to manage glaucoma.	True	CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
414802:01:03_10.00	9.2	94	414802	246498:01:04_30.00	246498	82.1	30.2	30.0	79	Mometasone furoate	Anti-inflammatory potency	False	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
414802:01:03_10.00	9.2	94	414802	407872:02:03_02.00	407872	81.0	13.5	2.0	100	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414802:01:03_10.00	9.2	94	414802	392756:02:03_02.00	392756	79.3	5.4	2.0	93	CGI-1746	CGI-1746 is a potent and highly selective inhibitor of the Btk with IC50 of 1.9 nM.	False	Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1
414802:01:03_10.00	9.2	94	414802	411901:01:07_01.00	411901	79.3	11.1	1.0	101		Dihydroorotate dehydrogenase (DHODH; activity internally confirmed)	False	CN1C(=O)C2(C(=O)N(Cc3ccncc3)c3ccc(OC(F)(F)F)cc32)c2ccccc21
414802:01:03_10.00	9.2	94	414802	392758:02:05_10.00	392758	78.4	14.7	10.0	90	GNE-7915	GNE-7915 is a potent, selective and brain-penetrant inhibitor of LRRK2 with an IC50 of 9 nM.	False	CCNc1nc(Nc2cc(F)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F
414802:01:03_10.00	9.2	94	414802	247127:01:04_30.00	247127	78.2	11.4	30.0	85	Cyclosporin A	IL 2 synthesis inhibitor.	True	C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
414802:01:03_10.00	9.2	94	414802	392545:01:10_00.20	392545	75.0	9.2	0.2	99	TCS7010	TCS7010 is a potent and highly selective Aurora A inhibitor with with an IC50 of 3.4 nM.	False	CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1
414802:01:03_10.00	9.2	94	414802	246753:01:04_30.00	246753	74.4	9.8	30.0	91	Danazol	Danazol is a derivative of the synthetic steroid ethisterone, that suppresses the production of gonadotrophins, and has some weak androgenic effects.	True	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
414802:01:03_10.00	9.2	94	414802	246355:01:04_30.00	246355	73.9	14.3	30.0	98	Heptaminol (hydrochloride)	Heptaminol hydrochloride is a vasoconstrictor, used in the treatment of low blood pressure, particularly orthostatic hypotension.in vivo: In the rat, Heptaminol hydrochloride prevents orthostatic hypotension, and increases the noradrenaline plasma concentration. In bovine chromaffin cells maintained in primary cultures, Heptaminol hydrochloride is found to be a competitive inhibitor of noradrenaline uptake.	False	CC(N)CCCC(C)(C)O
414802:01:03_10.00	9.2	94	414802	407872:02:04_06.00	407872	73.3	33.0	6.0	92	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414803:01:03_10.00	13.5	95	414803	407872:02:03_02.00	407872	82.1	13.5	2.0	100	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414803:01:03_10.00	13.5	95	414803	246498:01:04_30.00	246498	79.80000000000001	30.2	30.0	79	Mometasone furoate	Anti-inflammatory potency	False	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
414803:01:03_10.00	13.5	95	414803	392756:02:03_02.00	392756	79.3	5.4	2.0	93	CGI-1746	CGI-1746 is a potent and highly selective inhibitor of the Btk with IC50 of 1.9 nM.	False	Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1
414803:01:03_10.00	13.5	95	414803	246753:01:04_30.00	246753	78.5	9.8	30.0	91	Danazol	Danazol is a derivative of the synthetic steroid ethisterone, that suppresses the production of gonadotrophins, and has some weak androgenic effects.	True	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
414803:01:03_10.00	13.5	95	414803	280101:01:03_30.00	280101	77.9	7.9	30.0	92	Mephetyl tetrazole	potent and selective Kv1.5 potassium channel blocker.	False	COc1ccc(CCn2nnnc2C2(c3ccc(C)cc3)CC2)cc1
414803:01:03_10.00	13.5	95	414803	407872:02:04_06.00	407872	75.3	33.0	6.0	92	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414803:01:03_10.00	13.5	95	414803	245387:02:04_30.00	245387	75.3	15.9	30.0	104	Tolnaftate	Tolnaftate (NP-27) is a synthetic thiocarbamate used as an anti-fungal agent. .	False	Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
414803:01:03_10.00	13.5	95	414803	410094:01:03_02.00	410094	75.2	20.9	2.0	92	Belumosudil	Belumosudil (KD025) is a selective inhibitor of ROCK2 with IC50s of 105 nM and 24 uM for ROCK2 and ROCK1, respectively. Anti-fibrotic properties.	False	CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1
414803:01:03_10.00	13.5	95	414803	247127:01:04_30.00	247127	74.8	11.4	30.0	85	Cyclosporin A	IL 2 synthesis inhibitor.	True	C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
414803:01:03_10.00	13.5	95	414803	407872:02:04_10.00	407872	74.2	29.9	10.0	95	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414805:01:03_10.00	8.8	97	414805	392736:02:03_02.00	392736	73.3	16.1	2.0	93	TAK-632	TAK-632 is a potent pan-RAF inhibitor with IC50 of 1.4, 2.4 and 8.3 nM for CRAF, BRAFV600E, BRAFWT, respectively.	False	N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12
414805:01:03_10.00	8.8	97	414805	413005:01:02_30.00	413005	71.8	18.3	30.0	99	BAM7	BAM7 is a direct and selective activator of proapoptotic BAX with an IC50 of 3.3 uM.	False	CCOc1ccccc1/N=N/c1c(C)nn(-c2nc(-c3ccccc3)cs2)c1O
414805:01:03_10.00	8.8	97	414805	280101:01:03_30.00	280101	71.3	7.9	30.0	92	Mephetyl tetrazole	potent and selective Kv1.5 potassium channel blocker.	False	COc1ccc(CCn2nnnc2C2(c3ccc(C)cc3)CC2)cc1
414805:01:03_10.00	8.8	97	414805	407872:02:04_10.00	407872	70.39999999999999	29.9	10.0	95	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414805:01:03_10.00	8.8	97	414805	407872:01:06_10.00	407872	69.19999999999999	22.3	10.0	104	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414805:01:03_10.00	8.8	97	414805	247296:01:04_30.00	247296	66.9	20.2	30.0	98	Clobetasol propionate	Glucocorticoid receptor (IC50 = 1.456 nM); Progesterone receptor (IC50 = 3.17 nM)	False	CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
414805:01:03_10.00	8.8	97	414805	407872:02:04_06.00	407872	65.9	33.0	6.0	92	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414805:01:03_10.00	8.8	97	414805	280629:01:03_30.00	280629	65.3	46.8	30.0	63	Indirubin-3'-oxime	protein kinase inhibitor; inhibits cyclin-dependent kinases (IC50 = 0.18 - 3.33 µM) and GSK-3ß (IC50 = 0.19 µM). Inhibits CDK5- and GSK-3ß-mediated tau phosphorylation, a process over-active in Alzheimer disease states. Also inhibits AMPK, LCK and SGK. Induces cell cycle arrest and inhibits cell proliferation.	False	O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O
414808:01:03_10.00	26.1	92	414808	407872:02:03_02.00	407872	72.89999999999999	13.5	2.0	100	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414808:01:03_10.00	26.1	92	414808	413005:01:02_30.00	413005	72.0	18.3	30.0	99	BAM7	BAM7 is a direct and selective activator of proapoptotic BAX with an IC50 of 3.3 uM.	False	CCOc1ccccc1/N=N/c1c(C)nn(-c2nc(-c3ccccc3)cs2)c1O
414808:01:03_10.00	26.1	92	414808	392756:02:03_02.00	392756	67.60000000000001	5.4	2.0	93	CGI-1746	CGI-1746 is a potent and highly selective inhibitor of the Btk with IC50 of 1.9 nM.	False	Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1
414808:01:03_10.00	26.1	92	414808	246498:01:04_30.00	246498	67.2	30.2	30.0	79	Mometasone furoate	Anti-inflammatory potency	False	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
414808:01:03_10.00	26.1	92	414808	522774:02:04_10.00	522774	65.60000000000001	5.9	10.0	96	NS13001	NS13001 is a potent, selective, orally active allosteric positive modulator of SK channels (small conductance calcium-activated potassium channels). The EC50s are 1.8 and 0.14 uM for SK2 and SK3, respectively. NS13001 holds promise as a potential therapeutic agent for treatment of spinocerebellar ataxia type 2 (SCA2) and possibly other cerebellar ataxias.	False	Cc1cc(C)n(-c2nc(Nc3ccc(Cl)cc3)c3ncn(C)c3n2)n1
414812:01:03_10.00	5.4	105	414812	280127:01:04_30.00	280127	83.5	46.5	30.0	91	ABT-702 dihydrochloride	ABT-702 dihydrochloride is a potent adenosine kinase (AK) inhibitor (IC50=1.7 nM).	False	Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12
414812:01:03_10.00	5.4	105	414812	413107:01:04_10.00	413107	82.19999999999999	14.2	10.0	106	Ibutamoren mesylate	Ibutamoren (Mesylate) is a potent, non-peptide Growth hormone secretagogue receptor (GHSR) agonist.	True	CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
414812:01:03_10.00	5.4	105	414812	246847:01:04_30.00	246847	81.8	24.7	30.0	91	Quetiapine	dopamine and serotonin receptors antagonist, antipsychotic: 5ht antagonist, dopamine antagonist, h1-antihistamine, alpha adrenergic blocker.	False	OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
414812:01:03_10.00	5.4	105	414812	280670:01:03_30.00	280670	81.5	34.5	30.0	96	LY-367,265	inhibits serotonin reuptake, 5-HT2A serotonin receptor antagonist.	False	O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3
414812:01:03_10.00	5.4	105	414812	280474:01:03_30.00	280474	81.2	31.8	30.0	92	Droperidol	D1, D2 dopamine receptor antagonist.	False	O=C(CCCN1C=CC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
414812:01:03_10.00	5.4	105	414812	246363:01:04_30.00	246363	81.0	26.9	30.0	99	Tracazolate hydrochloride	GABA receptor modulator.	False	CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
414812:01:03_10.00	5.4	105	414812	247095:02:03_30.00	247095	80.7	36.3	30.0	101	Nicardipine hydrochloride, YC-93 hydrochloride	L-type Ca2+ channel antagonist, antihypertensive, vasodilator.	False	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
414812:01:03_10.00	5.4	105	414812	246859:01:04_30.00	246859	80.30000000000001	34.2	30.0	108	Vardenafil	PDE5 inhibitor.	False	CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12
414812:01:03_10.00	5.4	105	414812	246445:01:04_10.00	246445	80.2	8.1	10.0	101	Ketanserin tartrate hydrate	5-HT2 antagonist.	False	O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
414812:01:03_10.00	5.4	105	414812	247042:01:04_30.00	247042	79.9	32.0	30.0	89	Pimozide	Ca2+ channel antagonist, antipsychotic, D2 dopamine receptor antagonist, Dopamine antagonist ?.	False	O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
414839:01:03_10.00	33.3	99	414839	247296:01:04_30.00	247296	73.9	20.2	30.0	98	Clobetasol propionate	Glucocorticoid receptor (IC50 = 1.456 nM); Progesterone receptor (IC50 = 3.17 nM)	False	CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
414839:01:03_10.00	33.3	99	414839	280101:01:03_30.00	280101	71.2	7.9	30.0	92	Mephetyl tetrazole	potent and selective Kv1.5 potassium channel blocker.	False	COc1ccc(CCn2nnnc2C2(c3ccc(C)cc3)CC2)cc1
414839:01:03_10.00	33.3	99	414839	407872:02:04_10.00	407872	71.1	29.9	10.0	95	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
414839:01:03_10.00	33.3	99	414839	392756:02:04_06.00	392756	70.6	29.4	6.0	95	CGI-1746	CGI-1746 is a potent and highly selective inhibitor of the Btk with IC50 of 1.9 nM.	False	Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1
414839:01:03_10.00	33.3	99	414839	280629:01:03_30.00	280629	70.5	46.8	30.0	63	Indirubin-3'-oxime	protein kinase inhibitor; inhibits cyclin-dependent kinases (IC50 = 0.18 - 3.33 µM) and GSK-3ß (IC50 = 0.19 µM). Inhibits CDK5- and GSK-3ß-mediated tau phosphorylation, a process over-active in Alzheimer disease states. Also inhibits AMPK, LCK and SGK. Induces cell cycle arrest and inhibits cell proliferation.	False	O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O
414839:01:03_10.00	33.3	99	414839	410511:01:03_30.00	410511	69.5	34.2	30.0	88		negative control of BI-1942.	True	CC[C@@H](C(=O)OC)n1c(=O)c2ccccc2n(Cc2cn(C)c3cccc(C)c23)c1=O
414839:01:03_10.00	33.3	99	414839	392756:02:04_10.00	392756	68.10000000000001	29.5	10.0	89	CGI-1746	CGI-1746 is a potent and highly selective inhibitor of the Btk with IC50 of 1.9 nM.	False	Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1
414839:01:03_10.00	33.3	99	414839	413013:01:03_30.00	413013	67.7	12.6	30.0	93	IWP L6	IWP L6 (PorcnInhibitorIII) is a Porcn inhibitor with an EC50 of 0.5 nM.	False	O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ccc(-c2ccccc2)cn1
414839:01:03_10.00	33.3	99	414839	407872:02:04_06.00	407872	67.30000000000001	33.0	6.0	92	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
